driver_id,time,latitude,longitude
105,2014-02-01 00:02:06.374201+01,41.897143561,12.47295309
362,2014-02-01 00:02:06.764463+01,41.91033301,12.476878832
361,2014-02-01 00:02:06.964309+01,41.926439716,12.483186414
352,2014-02-01 00:02:06.975346+01,41.897812542,12.46939458
318,2014-02-01 00:02:07.672093+01,41.887649492,12.469235634
321,2014-02-01 00:02:07.910307+01,41.89720443,12.47281754
172,2014-02-01 00:02:08.05527+01,41.916009432,12.497147351
317,2014-02-01 00:02:08.466029+01,41.900390735,12.473077473
368,2014-02-01 00:02:08.653797+01,41.89467,12.476491667
295,2014-02-01 00:02:09.112579+01,41.897011948,12.472315065
197,2014-02-01 00:02:09.204543+01,41.886699607,12.472117717
232,2014-02-01 00:02:09.448609+01,41.907662451,12.48054084
298,2014-02-01 00:02:09.553624+01,41.899630786,12.464508098
315,2014-02-01 00:02:09.643359+01,41.898827084,12.467373013
259,2014-02-01 00:02:09.677344+01,41.865221215,12.601874234
135,2014-02-01 00:02:09.770321+01,41.933189952,12.511784705
331,2014-02-01 00:02:09.859089+01,41.908491421,12.453790158
2,2014-02-01 00:02:10.171835+01,41.910396091,12.512734803
104,2014-02-01 00:02:10.496837+01,41.780750997,12.249473471
234,2014-02-01 00:02:10.615171+01,41.896886996,12.472655613
248,2014-02-01 00:02:10.740712+01,41.895901992,12.476881887
357,2014-02-01 00:02:11.326336+01,41.847614397,12.475466164
281,2014-02-01 00:02:11.609085+01,41.899604284,12.473759312
53,2014-02-01 00:02:11.867669+01,41.889413208,12.500100135
188,2014-02-01 00:02:12.274497+01,41.919842833,12.487547518
257,2014-02-01 00:02:12.353058+01,41.91888877,12.490486803
341,2014-02-01 00:02:12.366344+01,41.905601662,12.477064948
178,2014-02-01 00:02:12.780359+01,41.920475224,12.472877748
37,2014-02-01 00:02:12.87197+01,41.893931003,12.475270954
224,2014-02-01 00:02:12.922204+01,41.96494073,12.45395798
365,2014-02-01 00:02:13.233627+01,41.894689522,12.484463683
174,2014-02-01 00:02:13.31099+01,41.889812822,12.474507041
291,2014-02-01 00:02:13.329574+01,41.856705718,12.493099525
79,2014-02-01 00:02:13.436057+01,41.89607537,12.46119078
94,2014-02-01 00:02:13.483977+01,41.926960983,12.482391451
61,2014-02-01 00:02:13.520227+01,41.900478333,12.47299
228,2014-02-01 00:02:13.936905+01,41.897221955,12.472774218
156,2014-02-01 00:02:15.679134+01,41.879831673,12.495654212
187,2014-02-01 00:02:16.163382+01,41.922386667,12.469785
343,2014-02-01 00:02:16.959869+01,41.892194874,12.469923022
191,2014-02-01 00:02:17.047882+01,41.852000697,12.578852235
132,2014-02-01 00:02:18.13318+01,41.865510249,12.479017511
260,2014-02-01 00:02:18.205608+01,41.865202768,12.465245199
59,2014-02-01 00:02:19.073647+01,41.902762956,12.485227659
122,2014-02-01 00:02:19.31581+01,41.913778763,12.494486574
351,2014-02-01 00:02:19.344396+01,41.909037766,12.496380312
311,2014-02-01 00:02:19.801743+01,41.903165662,12.486517226
89,2014-02-01 00:02:20.287593+01,41.800066248,12.459673841
196,2014-02-01 00:02:20.423054+01,41.892229824,12.469779213
362,2014-02-01 00:02:20.81567+01,41.91033301,12.476878832
361,2014-02-01 00:02:20.974789+01,41.925335778,12.484837817
297,2014-02-01 00:02:21.481022+01,41.89471833,12.484562871
188,2014-02-01 00:02:21.504181+01,41.919485541,12.488518611
172,2014-02-01 00:02:21.862944+01,41.916009432,12.497147351
352,2014-02-01 00:02:22.052898+01,41.897803824,12.469458198
105,2014-02-01 00:02:22.165742+01,41.897143561,12.47295309
318,2014-02-01 00:02:22.36605+01,41.887650099,12.469713589
321,2014-02-01 00:02:23.365502+01,41.89720434,12.47281649
317,2014-02-01 00:02:23.525925+01,41.900390735,12.473077473
295,2014-02-01 00:02:23.857782+01,41.896675266,12.473431831
368,2014-02-01 00:02:23.943287+01,41.89497,12.478925
197,2014-02-01 00:02:24.204685+01,41.887754078,12.47307938
259,2014-02-01 00:02:24.293121+01,41.865549247,12.599965275
298,2014-02-01 00:02:24.56925+01,41.899680952,12.464296622
315,2014-02-01 00:02:24.652612+01,41.898109001,12.468317665
331,2014-02-01 00:02:24.714947+01,41.90856338,12.453558482
135,2014-02-01 00:02:24.978076+01,41.933189952,12.511784705
2,2014-02-01 00:02:25.747705+01,41.91067809,12.513964062
234,2014-02-01 00:02:25.90319+01,41.896585069,12.473723417
104,2014-02-01 00:02:25.910211+01,41.779340824,12.249228851
232,2014-02-01 00:02:26.534124+01,41.907662451,12.48054084
281,2014-02-01 00:02:26.543579+01,41.900429633,12.473566183
53,2014-02-01 00:02:26.931844+01,41.889774873,12.498522136
357,2014-02-01 00:02:27.1281+01,41.849661483,12.474536023
224,2014-02-01 00:02:27.356255+01,41.96481721,12.45543383
257,2014-02-01 00:02:27.779109+01,41.918230838,12.491663873
132,2014-02-01 00:02:27.830195+01,41.867343848,12.479347797
37,2014-02-01 00:02:27.883792+01,41.89340015,12.474986045
341,2014-02-01 00:02:28.044008+01,41.904849829,12.476923181
365,2014-02-01 00:02:28.408383+01,41.893765559,12.486075792
61,2014-02-01 00:02:28.416993+01,41.90045,12.473011667
174,2014-02-01 00:02:28.74443+01,41.889812822,12.474507041
228,2014-02-01 00:02:28.938026+01,41.897221955,12.472774218
291,2014-02-01 00:02:29.075198+01,41.856329889,12.492655518
94,2014-02-01 00:02:29.080164+01,41.925982392,12.483740168
178,2014-02-01 00:02:29.372131+01,41.920442676,12.472573323
232,2014-02-01 00:02:30.202245+01,41.907569492,12.490231424
156,2014-02-01 00:02:30.714989+01,41.879831673,12.495654212
187,2014-02-01 00:02:30.831425+01,41.920323333,12.4712
89,2014-02-01 00:02:30.981001+01,41.799504006,12.46428038
297,2014-02-01 00:02:31.11888+01,41.895653204,12.483150325
343,2014-02-01 00:02:31.958618+01,41.892194874,12.469923022
191,2014-02-01 00:02:32.036303+01,41.852637025,12.578022996
260,2014-02-01 00:02:33.376809+01,41.865633199,12.46539647
248,2014-02-01 00:02:33.548284+01,41.895901992,12.476881887
122,2014-02-01 00:02:34.117612+01,41.912044922,12.493505444
351,2014-02-01 00:02:34.349122+01,41.908716176,12.494601461
362,2014-02-01 00:02:34.698807+01,41.91033301,12.476878832
59,2014-02-01 00:02:34.799701+01,41.902967503,12.485449455
311,2014-02-01 00:02:35.067996+01,41.903020819,12.485416203
196,2014-02-01 00:02:35.423276+01,41.892229824,12.469779213
361,2014-02-01 00:02:35.961544+01,41.924487823,12.486254694
105,2014-02-01 00:02:36.374318+01,41.897143561,12.47295309
188,2014-02-01 00:02:36.447614+01,41.918870695,12.490486942
352,2014-02-01 00:02:36.52526+01,41.897803824,12.469458198
318,2014-02-01 00:02:37.845046+01,41.887701777,12.470352543
321,2014-02-01 00:02:38.176346+01,41.89720894,12.47280051
295,2014-02-01 00:02:38.422982+01,41.896457894,12.475053978
317,2014-02-01 00:02:38.463128+01,41.900390735,12.473077473
197,2014-02-01 00:02:39.201702+01,41.88845898,12.473662227
368,2014-02-01 00:02:39.258592+01,41.894725,12.48057
259,2014-02-01 00:02:39.322942+01,41.865678147,12.59860627
135,2014-02-01 00:02:39.417564+01,41.933189952,12.511784705
331,2014-02-01 00:02:39.72295+01,41.908739819,12.453526463
2,2014-02-01 00:02:40.250437+01,41.91067809,12.513964062
232,2014-02-01 00:02:40.628016+01,41.907478131,12.48064632
248,2014-02-01 00:02:40.741027+01,41.895901992,12.476881887
298,2014-02-01 00:02:40.853171+01,41.89992717,12.46428296
104,2014-02-01 00:02:40.929821+01,41.778468924,12.247214779
132,2014-02-01 00:02:41.034266+01,41.867480369,12.479379938
234,2014-02-01 00:02:41.454947+01,41.896379263,12.475488783
357,2014-02-01 00:02:41.816051+01,41.851569277,12.473667794
172,2014-02-01 00:02:41.828799+01,41.915996026,12.497121226
341,2014-02-01 00:02:42.077378+01,41.904748625,12.478199624
224,2014-02-01 00:02:42.149601+01,41.96444777,12.45729643
315,2014-02-01 00:02:42.16071+01,41.897640645,12.469419597
37,2014-02-01 00:02:42.757567+01,41.893357887,12.475135929
257,2014-02-01 00:02:42.786113+01,41.917739647,12.492421958
178,2014-02-01 00:02:42.793798+01,41.920380964,12.47251459
53,2014-02-01 00:02:42.905542+01,41.889774873,12.498522136
291,2014-02-01 00:02:43.38029+01,41.85619963,12.492684127
365,2014-02-01 00:02:43.425649+01,41.893185706,12.487048345
94,2014-02-01 00:02:43.484849+01,41.925107612,12.485169327
61,2014-02-01 00:02:43.638579+01,41.900413333,12.473018333
174,2014-02-01 00:02:43.689813+01,41.889812822,12.474507041
228,2014-02-01 00:02:44.010174+01,41.897221955,12.472774218
281,2014-02-01 00:02:44.080494+01,41.900521668,12.472597181
156,2014-02-01 00:02:45.692018+01,41.879789096,12.49583431
187,2014-02-01 00:02:45.817255+01,41.918913333,12.471766667
297,2014-02-01 00:02:46.051015+01,41.896425473,12.482451217
89,2014-02-01 00:02:46.431565+01,41.798982335,12.46863098
79,2014-02-01 00:02:46.441332+01,41.89515123,12.46011046
191,2014-02-01 00:02:46.744614+01,41.853026857,12.578356141
79,2014-02-01 00:02:47.430196+01,41.8953956,12.46068885
79,2014-02-01 00:02:47.430884+01,41.8953956,12.46068885
343,2014-02-01 00:02:47.666349+01,41.892194874,12.469923022
79,2014-02-01 00:02:48.574188+01,41.8953956,12.46068885
232,2014-02-01 00:02:48.805377+01,41.907569492,12.490231424
122,2014-02-01 00:02:48.863205+01,41.910812239,12.493762529
260,2014-02-01 00:02:49.087128+01,41.867428773,12.466176527
59,2014-02-01 00:02:49.094252+01,41.903603514,12.484673879
351,2014-02-01 00:02:49.344974+01,41.908338151,12.4933308
362,2014-02-01 00:02:49.759881+01,41.91033301,12.476878832
311,2014-02-01 00:02:49.774915+01,41.903777312,12.484514829
196,2014-02-01 00:02:50.443922+01,41.892229824,12.469779213
361,2014-02-01 00:02:50.95232+01,41.923256563,12.488292921
105,2014-02-01 00:02:51.365557+01,41.897143561,12.47295309
352,2014-02-01 00:02:51.973105+01,41.897794479,12.469381588
188,2014-02-01 00:02:52.830108+01,41.91791288,12.492144272
295,2014-02-01 00:02:52.847125+01,41.896128501,12.476458015
321,2014-02-01 00:02:52.861657+01,41.89720877,12.47279993
318,2014-02-01 00:02:52.872013+01,41.887879866,12.470701062
295,2014-02-01 00:02:53.400815+01,41.896043953,12.476522136
317,2014-02-01 00:02:53.495155+01,41.900390735,12.473077473
197,2014-02-01 00:02:54.198648+01,41.889453284,12.474190932
259,2014-02-01 00:02:54.301567+01,41.864529748,12.59868468
135,2014-02-01 00:02:54.324848+01,41.933189952,12.511784705
232,2014-02-01 00:02:54.475192+01,41.907342541,12.480787165
368,2014-02-01 00:02:54.548927+01,41.894055,12.4816
315,2014-02-01 00:02:54.633608+01,41.897229043,12.470935361
298,2014-02-01 00:02:54.861377+01,41.901025535,12.465593051
2,2014-02-01 00:02:54.867143+01,41.910627529,12.514393518
172,2014-02-01 00:02:55.45226+01,41.915110631,12.495832097
104,2014-02-01 00:02:55.506998+01,41.777324977,12.244760598
331,2014-02-01 00:02:55.745728+01,41.908954019,12.453372991
234,2014-02-01 00:02:55.990846+01,41.8959425,12.476783955
248,2014-02-01 00:02:56.283449+01,41.895908121,12.477052812
357,2014-02-01 00:02:56.727901+01,41.852152052,12.473413377
341,2014-02-01 00:02:56.796356+01,41.904160959,12.479124293
281,2014-02-01 00:02:56.844789+01,41.900486993,12.472565341
224,2014-02-01 00:02:57.11562+01,41.96519682,12.45927385
257,2014-02-01 00:02:57.244036+01,41.916710845,12.493945802
53,2014-02-01 00:02:57.258162+01,41.889774873,12.498522136
37,2014-02-01 00:02:57.551834+01,41.892907575,12.475114312
178,2014-02-01 00:02:57.809543+01,41.919258915,12.472717557
365,2014-02-01 00:02:58.141713+01,41.893185706,12.487048345
174,2014-02-01 00:02:58.313003+01,41.889812822,12.474507041
291,2014-02-01 00:02:58.370846+01,41.856121097,12.492709454
94,2014-02-01 00:02:58.515129+01,41.924673981,12.486147827
61,2014-02-01 00:02:58.524222+01,41.900413333,12.473018333
228,2014-02-01 00:02:58.558651+01,41.897221955,12.472774218
156,2014-02-01 00:03:00.324323+01,41.880764872,12.497060141
187,2014-02-01 00:03:00.815585+01,41.918433333,12.469825
89,2014-02-01 00:03:01.429742+01,41.798465067,12.472856928
343,2014-02-01 00:03:01.960409+01,41.892194874,12.469923022
191,2014-02-01 00:03:02.021922+01,41.853198894,12.578544273
132,2014-02-01 00:03:02.058926+01,41.867486446,12.479388758
248,2014-02-01 00:03:02.632379+01,41.895939682,12.477953316
260,2014-02-01 00:03:03.536868+01,41.869148036,12.467001305
79,2014-02-01 00:03:03.698813+01,41.89378946,12.4606538
122,2014-02-01 00:03:03.814737+01,41.909989067,12.494136207
351,2014-02-01 00:03:04.030877+01,41.907690521,12.490983339
311,2014-02-01 00:03:04.482562+01,41.903777312,12.484514829
59,2014-02-01 00:03:04.862464+01,41.903677427,12.484602178
362,2014-02-01 00:03:05.045775+01,41.91033301,12.476878832
196,2014-02-01 00:03:05.098615+01,41.892229824,12.469779213
297,2014-02-01 00:03:05.140354+01,41.896570571,12.481637675
361,2014-02-01 00:03:05.848884+01,41.922243652,12.490106095
105,2014-02-01 00:03:06.131949+01,41.897143561,12.47295309
352,2014-02-01 00:03:06.542432+01,41.897790371,12.469368847
172,2014-02-01 00:03:06.565344+01,41.9145414,12.495272756
318,2014-02-01 00:03:07.387354+01,41.88789161,12.471155239
188,2014-02-01 00:03:07.493083+01,41.917002302,12.493668494
321,2014-02-01 00:03:07.854033+01,41.89720878,12.47279981
317,2014-02-01 00:03:08.49026+01,41.900390735,12.473077473
295,2014-02-01 00:03:08.531659+01,41.895954666,12.476691744
368,2014-02-01 00:03:09.118685+01,41.894831667,12.48214
197,2014-02-01 00:03:09.209262+01,41.890024034,12.474319444
259,2014-02-01 00:03:09.293775+01,41.863196129,12.598728101
298,2014-02-01 00:03:09.526615+01,41.901273974,12.467774274
315,2014-02-01 00:03:09.655096+01,41.896837467,12.472566438
331,2014-02-01 00:03:09.697902+01,41.909080376,12.453449601
2,2014-02-01 00:03:10.260014+01,41.909541968,12.515819599
232,2014-02-01 00:03:10.441659+01,41.907167496,12.480448731
104,2014-02-01 00:03:10.528589+01,41.776130236,12.242131567
132,2014-02-01 00:03:11.083889+01,41.868906263,12.479624951
234,2014-02-01 00:03:11.211292+01,41.895963914,12.478197522
135,2014-02-01 00:03:11.521573+01,41.933189952,12.511784705
341,2014-02-01 00:03:11.824087+01,41.903176539,12.479384068
357,2014-02-01 00:03:11.863184+01,41.852152052,12.473413377
224,2014-02-01 00:03:12.139629+01,41.96605542,12.46083824
257,2014-02-01 00:03:12.310243+01,41.91555341,12.494219202
248,2014-02-01 00:03:12.430386+01,41.895933906,12.478552951
281,2014-02-01 00:03:12.483421+01,41.900486993,12.472565341
37,2014-02-01 00:03:12.580785+01,41.892328806,12.474714902
53,2014-02-01 00:03:13.057474+01,41.889774873,12.498522136
61,2014-02-01 00:03:13.491463+01,41.900413333,12.473018333
178,2014-02-01 00:03:13.706361+01,41.918802945,12.472071348
174,2014-02-01 00:03:13.728214+01,41.889812822,12.474507041
94,2014-02-01 00:03:13.888304+01,41.923898878,12.487185412
228,2014-02-01 00:03:14.667635+01,41.897221955,12.472774218
331,2014-02-01 00:03:15.276934+01,41.904920312,12.447118079
291,2014-02-01 00:03:15.504869+01,41.855054785,12.49127275
156,2014-02-01 00:03:15.695953+01,41.882138255,12.498183694
89,2014-02-01 00:03:15.981601+01,41.797950332,12.477051207
297,2014-02-01 00:03:16.12079+01,41.896155204,12.479575229
187,2014-02-01 00:03:16.133108+01,41.916478333,12.4695
365,2014-02-01 00:03:16.182046+01,41.892772351,12.48783048
343,2014-02-01 00:03:16.660423+01,41.892194874,12.469923022
191,2014-02-01 00:03:16.73978+01,41.853185154,12.578354206
260,2014-02-01 00:03:18.386242+01,41.86932502,12.467513541
79,2014-02-01 00:03:18.622329+01,41.89206384,12.46050643
351,2014-02-01 00:03:19.370202+01,41.907494665,12.490195461
311,2014-02-01 00:03:19.759365+01,41.904355034,12.48385224
362,2014-02-01 00:03:20.070026+01,41.91033301,12.476878832
59,2014-02-01 00:03:20.084357+01,41.904164225,12.484122705
122,2014-02-01 00:03:20.409424+01,41.909651818,12.494241228
196,2014-02-01 00:03:20.435271+01,41.892229824,12.469779213
172,2014-02-01 00:03:21.119389+01,41.913321548,12.494153096
352,2014-02-01 00:03:21.527319+01,41.897793431,12.469334733
188,2014-02-01 00:03:21.852012+01,41.915688566,12.494180045
318,2014-02-01 00:03:22.342556+01,41.88777666,12.471272722
361,2014-02-01 00:03:23.317826+01,41.920986157,12.489298917
317,2014-02-01 00:03:23.500156+01,41.900390735,12.473077473
105,2014-02-01 00:03:23.76159+01,41.897143561,12.47295309
368,2014-02-01 00:03:24.034557+01,41.895691667,12.482693333
197,2014-02-01 00:03:24.208687+01,41.890241381,12.474407693
259,2014-02-01 00:03:24.324316+01,41.861798585,12.598793349
321,2014-02-01 00:03:24.349531+01,41.89720861,12.47279962
315,2014-02-01 00:03:24.619158+01,41.896842669,12.47265581
331,2014-02-01 00:03:25.003773+01,41.909080376,12.453449601
2,2014-02-01 00:03:25.199908+01,41.908317388,12.516809689
104,2014-02-01 00:03:25.529772+01,41.77583219,12.240785357
248,2014-02-01 00:03:25.732813+01,41.895262533,12.479750171
295,2014-02-01 00:03:25.79616+01,41.895954666,12.476691744
234,2014-02-01 00:03:25.952396+01,41.895624691,12.479432425
132,2014-02-01 00:03:26.023164+01,41.870362952,12.479850232
298,2014-02-01 00:03:26.704064+01,41.901697931,12.470320445
357,2014-02-01 00:03:26.733552+01,41.852313385,12.473326421
341,2014-02-01 00:03:26.866281+01,41.902008316,12.47995513
281,2014-02-01 00:03:26.880019+01,41.900486993,12.472565341
53,2014-02-01 00:03:27.303813+01,41.889864951,12.497860253
224,2014-02-01 00:03:27.399608+01,41.96720767,12.46340243
257,2014-02-01 00:03:27.59706+01,41.913714816,12.493556319
37,2014-02-01 00:03:27.886154+01,41.892246747,12.474661916
178,2014-02-01 00:03:27.893235+01,41.918802945,12.472071348
61,2014-02-01 00:03:28.033281+01,41.900508333,12.47302
365,2014-02-01 00:03:28.172205+01,41.892057295,12.489271093
94,2014-02-01 00:03:28.510956+01,41.923842536,12.487279443
174,2014-02-01 00:03:28.607075+01,41.889812822,12.474507041
228,2014-02-01 00:03:28.943377+01,41.897221955,12.472774218
291,2014-02-01 00:03:29.275262+01,41.854591346,12.49061477
135,2014-02-01 00:03:29.304227+01,41.933189952,12.511784705
232,2014-02-01 00:03:30.652007+01,41.907938541,12.479541165
156,2014-02-01 00:03:30.731801+01,41.882042563,12.499409949
187,2014-02-01 00:03:31.203557+01,41.915176667,12.469533333
89,2014-02-01 00:03:31.416625+01,41.797438931,12.481092484
191,2014-02-01 00:03:32.82335+01,41.853709638,12.57791448
343,2014-02-01 00:03:33.480586+01,41.892194874,12.469923022
122,2014-02-01 00:03:33.818674+01,41.909651818,12.494241228
59,2014-02-01 00:03:34.099567+01,41.904887871,12.483234801
351,2014-02-01 00:03:34.344863+01,41.907494665,12.490195461
311,2014-02-01 00:03:34.777287+01,41.904939807,12.482994843
196,2014-02-01 00:03:35.438122+01,41.892229824,12.469779213
297,2014-02-01 00:03:35.463739+01,41.895962821,12.477997237
362,2014-02-01 00:03:35.868573+01,41.91033301,12.476878832
361,2014-02-01 00:03:35.910885+01,41.919889217,12.487659166
105,2014-02-01 00:03:36.373268+01,41.897143561,12.47295309
352,2014-02-01 00:03:36.524064+01,41.897758981,12.469543945
188,2014-02-01 00:03:36.842873+01,41.914341994,12.493759391
94,2014-02-01 00:03:36.951746+01,41.946944027,12.469350605
172,2014-02-01 00:03:37.241166+01,41.912062579,12.493603615
318,2014-02-01 00:03:37.672556+01,41.887796952,12.471381665
321,2014-02-01 00:03:37.841322+01,41.89720865,12.47279959
94,2014-02-01 00:03:38.06913+01,41.946944027,12.469350605
295,2014-02-01 00:03:38.433668+01,41.895960696,12.476877764
317,2014-02-01 00:03:38.469072+01,41.900390735,12.473077473
368,2014-02-01 00:03:39.098683+01,41.896493333,12.482513333
197,2014-02-01 00:03:39.206676+01,41.890241381,12.474407693
135,2014-02-01 00:03:39.31678+01,41.933193835,12.511789365
259,2014-02-01 00:03:39.325216+01,41.860225974,12.598363042
315,2014-02-01 00:03:39.651454+01,41.896872153,12.473088422
331,2014-02-01 00:03:39.700429+01,41.909080376,12.453449601
187,2014-02-01 00:03:39.801668+01,41.922498333,12.491395
